event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ETH16995,2025-10-30,2025,2,Strategic developments,Strategic developments,Agreement,Military Forces of Ethiopia (2018-),NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,North Gondar,Dabat town,Dabat,12.981,37.762,2,Ethiopian National Defense Force,National,"Around 30 October 2025 (as reported), over 120 Fano militia members operating in Dabat Wereda surrendered to ENDF in Dabat Wereda (location coded to admin center Dabat, Dabat town, North Gondar, Amhara).",0,NA,1762213172
ETH17019,2025-10-31,2025,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),Labor Group (Ethiopia),Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,South Gondar,Libokemekem,Addis Zemen,12.1167,37.7833,2,TIKVAH Ethiopia,Other,"On 31 October 2025, an unidentified armed group killed 1 commercial vehicle driver in Sebeha between Infranz and Addis Zemen (Libokemekem, South Gondar, Amhara).",1,NA,1762829418
ETH17020,2025-10-31,2025,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,Central Gondar,East Dembia,Dembia,12.45,37.3333,2,Local Network,Other,"On 31 October 2025, ENDF, Amhara regional riot police, and Kebele militia clashed with Fano in Sufankara and Seqelt Kebeles in East Dembia Wereda (location coded to the admin center Dembia, Central Gondar, Amhara), leading to the killings of security forces on both sides. The state security forces initiated the clash to regain the villages the government had lost to Fano. Unspecified number of fatalities coded as 3.",3,NA,1762829418
ETH17021,2025-10-31,2025,1,Political violence,Explosions/Remote violence,Grenade,Fano Youth Militia,NA,Political militia,Police Forces of Ethiopia (2018-) Amhara State Police,Kebele Communal Militia (Ethiopia); Military Forces of Ethiopia (2018-),State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,South Gondar,East Esite,Iste,11.613,38.0622,1,Local Network,Other,"On 31 October 2025, Fano threw a grenade at Amhara state police members and other government security forces (likely ENDF and Kebele militia from the location and prior events) in Iste (East Esite, South Gondar), injuring the Wereda police commander and several other security members. The grenade attack occurred in the Tarekegn Metasebiya hotel, where Fano threw a grenade into a social gathering of local security personnel.",0,NA,1762829418
ETH16996,2025-10-31,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,AFPO: Amhara Fano People's Organization,Political militia,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,North Shewa,Menze Lalo Midir,Armenia town,10.0967,39.4867,2,EMS,Other,"On 31 October 2025, Fano (AFPO) claimed to have ambushed ENDF, Amhara regional riot police, and Kebele militia near Armenia town (Menze Lalo Midir, North Shewa, Amhara). The government soldiers were mobilized from Debre Sina and Shewa Robit towns to clash with Fano, but Fano ambushed them before they reached their destination. Casualties unknown.",0,NA,1762213172
ETH16997,2025-10-31,2025,2,Strategic developments,Strategic developments,Agreement,Kebele Communal Militia (Ethiopia),NA,Identity militia,Fano Youth Militia,NA,Political militia,Political militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Amhara,North Shewa,Mida Woremo,Rema,10.2712,38.918,2,EMS,Other,"Around 31 October 2025 (as reported), 264 suspected Kebele militia members surrendered to Fano in Mida Woremo Wereda (location coded to admin center Rema, Mida Woremo, North Shewa, Amhara).",0,NA,1762213172
ETH16998,2025-10-31,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,North Wello,Woldiya town,Weldiya,11.8277,39.5916,2,EMS,Other,"On 31 October 2025, Fano claimed to have clashed with government security forces (likely ENDF, Amhara regional riot police, and Kebele militia from the location and prior events) near Weldiya (Woldiya town, North Wello, Amhara). Fano further claimed to have captured 62 members of the government security forces. Casualties unknown.",0,NA,1762213172
ETH17022,2025-11-01,2025,1,Political violence,Battles,Armed clash,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Oromia State Police,State forces,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Yaya Gulele,Ali Dera,9.6108,38.5495,1,Wazema Radio,New media,"On 1 November 2025, OLF-OLA clashed with ENDF, Oromia Regional Police, and Kebele Militias in Ali Dera, Yaya Gulele (North Shewa, Oromia), and killed the Head of Woreda Prosperity Party (PP) Political Structure Affairs and 4 Kebele administrators. Several unspecified number of ENDF, Oromia Police, and Kebele militias were also killed during the clash (unspecified fatalities coded as 10). The armed group also abducted 3 more Kebele administrators. Fatalities coded as 15 (10 unspecified fatalities + 1 PP official + 4 Kebele administrators).",15,local administrators,1762829418
ETH17023,2025-11-01,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,East Gojam,Senan,Rebu Gebeya,10.5439,37.7651,1,Local Network,Other,"On 1 November 2025, Fano clashed with ENDF, Amhara regional riot police, and Kebele militia in Rebu Gebeya (Senan, East Gojjam, Amhara), leading to killings on both sides. Unspecified number of fatalities coded as 3.",3,NA,1762829418
ETH17024,2025-11-01,2025,1,Political violence,Battles,Armed clash,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,Kebele Communal Militia (Ethiopia),NA,Identity militia,Rebel group-Identity militia,NA,231,Eastern Africa,Ethiopia,Oromia,West Guji,Suro Berguda,Soyama Suro,5.5594,38.0166,2,Local Network,Other,"On 1 November 2025, OLF-OLA clashed with Kebele militias in Diidole Harra (location coded to admin center, Soyama Suro, in Suro Berguda, West Guji, Oromia). 1 Kebele militia member was injured during the fighting.",0,NA,1762829418
ETH17025,2025-11-01,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,South Wello,Thehulederie,Tebisa,11.4179,39.6508,1,Local Network,Other,"On 1 November 2025, Fano clashed with ENDF, Amhara regional riot police, and Kebele militia in Tebisa Kebele (Thehulederie, South Wello, Amhara), leading to killings on both sides. Unspecified number of fatalities coded as 3.",3,NA,1762829418
ETH17026,2025-11-01,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,South Gondar,Fogera,Wagtera,11.9048,37.5566,2,Local Network,Other,"On 1 November 2025, Fano clashed with ENDF, Amhara regional riot police, and Kebele militia in Gumara Kebele, Fogera Wereda (location coded to the nearest known town, Wagtera, South Gondar, Amhara), leading to the killings of state security forces. The state security forces were traveling from Hamusit to Wereta town, but later retreated to Hamusit after being unable to continue. Unspecified number of fatalities coded as 3.",3,NA,1762829418
ETH17029,2025-11-01,2025,2,Strategic developments,Strategic developments,Looting/property destruction,Kebele Communal Militia (Ethiopia),NA,Identity militia,Civilians (Ethiopia),NA,Civilians,Identity militia-Civilians,NA,231,Eastern Africa,Ethiopia,Oromia,Arsi,Robe,Jena Barbuko,7.7651,39.6659,1,Local Network,Other,"Property destruction: Around 1 November 2025 (weekend of), Kebele militiamen burned down and destroyed 3 houses in Jena Barbuko, Robe (Arsi, Oromia), after accusing the owners of hosting OLF-OLA members. As a result, two of the affected individuals were displaced to another location, while one person was temporarily sheltered with relatives within the area.",0,NA,1762829418
ETH17033,2025-11-01,2025,2,Strategic developments,Strategic developments,Looting/property destruction,Kebele Communal Militia (Ethiopia),NA,Identity militia,Civilians (Ethiopia),NA,Civilians,Identity militia-Civilians,NA,231,Eastern Africa,Ethiopia,Oromia,Arsi,Shanan Kolu,Timuga,8.4283,40.2463,2,Local Network,Other,"Property destruction: Around 1 November 2025 (weekend of), Kebele militiamen burned down and destroyed 10-20 houses in Lafto Rifenso (location coded to admin center, Timuga, Shanan Kolu, Arsi, Oromia), after accusing the owners of being OLF-OLA informants and having relations with the armed group. The victims were forced to leave the area and are staying with relatives and community members.",0,NA,1762829418
ETH17070,2025-11-01,2025,1,Political violence,Battles,Armed clash,Kebena Ethnic Militia (Ethiopia),NA,Identity militia,Gurage Ethnic Militia (Ethiopia),NA,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Central Ethiopia,Guraghe,Welkite town,Welkite,8.2833,37.7833,2,EMS; TIKVAH Ethiopia,Other,"On 1 November 2025, Kebena ethnic militia clashed with Gurage ethnic militia near Welkite (Welkite town, Guraghe, Central Ethiopia), leading to the wounding of 4 persons. Kabena ethnic militia initiated the clash as an act of retaliation for the killing of a Bajaj driver who was killed on the outskirts of Welkite town due to a personal dispute between the Bajaj driver and a passenger. Members of the Kabena ethnic group (the ethnic group of the driver killed during the ordinary private dispute) quickly escalated the situation into an ethnic/group clash, attacking four farmers who were working in their agricultural field. Federal police intervened to address the clash and arrested an unspecified number of individuals involved in the clash. While other sources (EMS) stated that four individuals were killed in the clash, the mayor of Welkite town denied the claim, stating that the four individuals were severely injured and had been admitted to the hospital.",0,NA,1762829418
ETH17027,2025-11-02,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Fano Youth Militia,NA,Political militia,Political militia-Political militia,NA,231,Eastern Africa,Ethiopia,Oromia,East Wellega,Gida Ayana,Ayana,9.8833,36.6167,2,Local Network,Other,"On 2 November 2025, two rival Fano militia groups clashed in Fandaqa Marami, near Wajan River (location coded to the nearby known town, Ayana, Gida Ayana, East Wellega, Oromia). At least 20 militiamen were killed from both sides in the fighting that lasted for two days (2-3 November; coded separately). The reason for the clash is unknown. 20 fatalities were split and shared across two days, coded as 10 for this event.",10,NA,1762829418
